-81.63843237
-80.52221898
-76.49183386
-80.89727541
-88.53707964
-88.35227989
-77.57599974
-81.06896401
-89.11871956
-78.55630537
-82.5596701
-79.7759035
-84.45872073
-77.86891265
-78.17382535
-83.99760893
-86.50658304
-84.60760401
-85.50196879
-82.32726042
