-3.297399627
-2.902133082
-3.790173669
-3.502710528
-4.327122182
-3.957760841
-3.318109437
-3.612548775
-3.521260587
-3.558757733
-3.701190789
-3.613152141
-2.962345456
-3.683273036
-3.513077268
-3.193781887
-3.732508359
-3.84739382
-3.420536862
-3.054643715
