-3.060331918
-2.902133082
-3.790173669
-4.126049113
-4.327122182
-3.957760841
-1.529772353
-2.367214447
-3.553306051
-2.656481695
-3.701190789
-3.295573889
-3.461257873
-3.683273036
-1.063583598
-3.379393516
-4.187854248
-2.686110257
-3.000323541
-1.252897915
