-12.96271352
-17.95267922
-18.26089995
-22.13950142
-18.88558943
-19.83496464
-16.49806855
-21.842016
-23.47893393
-24.55082042
-20.00934313
-21.14226765
-18.38484401
-19.07841755
-20.46979286
-18.13694917
-21.57499273
-22.72108065
-17.89602699
-12.62422794
