-21.07591237
-22.9898781
-23.0976452
-22.0116533
-20.91047251
-23.55621261
-22.94273166
-22.3805848
-22.88524856
-23.37184795
-20.87880537
-20.31179683
-21.9358822
-20.12694117
-20.51705348
-21.06743958
-22.8641898
-22.80109017
-22.24890665
-21.9630273
