-113.9388118
-109.3274965
-121.4422427
-114.8712821
-123.3018283
-108.2272699
-110.48762
-103.7659627
-105.5335821
-107.0161638
-113.8554672
-112.5735404
-123.673569
-99.72253033
-115.0219657
-111.2416391
-101.7479349
-111.7395081
-101.545363
-106.1999886
