  0	  0.0438875787989814
  1	  0.0333161142747254
  2	  0.0222041498379628
  3	  0.0152902305394398
  4	  0.0108504234865210
  5	  0.0077379122676731
  6	  0.0053186566900334
  7	  0.0024687235745549
  8	  0.0014190161549581
  9	  0.0001763734866089
 10	  0.0001582342004744
 11	  0.0024770491035944
 12	  0.0000681734157033
 13	  0.0000486689916421
 14	  0.0024453908602950
 15	  0.0000468608173123
 16	  0.0000722848081534
 17	  0.0000031291511600
 18	  0.0000114475875166
 19	  0.0000000000017026
 20	  0.0000000000006879
