0.186119044,0.363972271,0.606976708,0.749460354,1,1,1,1,1,1
0.411504373,0.676965306,0.794791407,0.828985154,0.828985154,0.828985154,0.828985154,0.828985154,0.828985154,0.828985154
0.347309875,0.589178393,0.790103357,0.909541134,0.909541134,0.909541134,0.909541134,0.909541134,0.909541134,0.909541134
0.51953904,0.683147035,0.801920187,0.916555134,1,1,1,1,1,1
0.22295918,0.421264461,0.577385496,0.752300536,0.867849969,1,1,1,1,1
0.317164015,0.491938636,0.602607279,0.663812585,0.663812585,0.663812585,0.663812585,0.663812585,0.663812585,0.663812585
0.454926237,0.695596097,0.867207253,0.959051924,1,1,1,1,1,1
0.497087216,0.818728927,0.909356797,0.987993002,1,1,1,1,1,1
0.529992391,0.766990591,0.907810417,0.989852247,0.999999995,1,1,1,1,1
0.393960992,0.661403429,0.843921911,0.931034945,0.931034945,0.931034945,0.931034945,0.931034945,0.931034945,0.931034945
0.489982456,0.715669727,0.853874775,0.926580029,0.926580029,0.926580029,0.926580029,0.926580029,0.926580029,0.926580029
0.366466838,0.626132118,0.801384585,0.91197203,0.97553297,1,1,1,1,1
0.4469527,0.787477785,0.916967415,0.995873016,0.995873016,0.995873016,0.995873016,0.995873016,0.995873016,0.995873016
0.437006018,0.795761692,0.866251558,0.957865401,1,1,1,1,1,1
0.351688115,0.586706661,0.835814731,0.958567116,1,1,1,1,1,1
0.280286299,0.489417989,0.623179188,0.775689664,1,1,1,1,1,1
0.295109099,0.525260839,0.66793499,0.744672367,1,1,1,1,1,1
0.295683942,0.554605386,0.785901597,0.90092957,0.970457671,1,1,1,1,1
0.266189749,0.506508093,0.651245073,0.769317594,1,1,1,1,1,1
0.467434845,0.641729884,0.837120843,0.968937222,1,1,1,1,1,1
0.350199599,0.553535678,0.714700128,0.831927192,1,1,1,1,1,1
0.420884951,0.753411387,0.859304955,0.921194683,0.972442107,1,1,1,1,1
0.334698267,0.6186774,0.772148514,0.856089077,0.932763262,1,1,1,1,1
0.354607602,0.630855927,0.918928445,0.975850149,0.988097488,0.988097492,0.988097492,0.988097492,0.988097492,0.988097492
0.491171481,0.742290795,0.848979496,0.989368356,1,1,1,1,1,1
0.620474548,0.791324076,0.850987278,0.883397085,0.883397085,0.883397085,0.883397085,0.883397085,0.883397085,0.883397085
0.331083226,0.55827709,0.77094774,0.965350854,1,1,1,1,1,1
0.356447112,0.639346068,0.738980779,0.88421545,1,1,1,1,1,1
0.390705146,0.645846185,0.836413102,0.912917258,0.960160302,1,1,1,1,1
0.300940524,0.597601795,0.795214804,0.926390634,1,1,1,1,1,1
0.450174614,0.645089559,0.789670986,0.966649466,0.985211768,1,1,1,1,1
0.516878009,0.780025322,0.930320585,0.975683508,0.999535927,0.999999996,1,1,1,1
0.356857218,0.626176998,0.7416872,0.851617673,0.851617673,0.851617673,0.851617673,0.851617673,0.851617673,0.851617673
0.398897552,0.672719708,0.782736032,0.863070663,1,1,1,1,1,1
0.309665146,0.553357799,0.764879634,0.937273187,0.937273187,0.937273187,0.937273187,0.937273187,0.937273187,0.937273187
0.268411772,0.489816178,0.676497185,0.773318985,1,1,1,1,1,1
0.387359091,0.650592878,0.815752397,0.961530353,1,1,1,1,1,1
0.395400223,0.617135441,0.697204752,0.769074516,0.769074516,0.943429012,0.996502793,0.999680073,0.999787502,1
0.313286966,0.535640929,0.668842,0.900676934,1,1,1,1,1,1
0.411496999,0.623698435,0.806571394,0.893668694,1,1,1,1,1,1
0.508052969,0.804155142,0.882081132,0.901266133,1,1,1,1,1,1
0.321563883,0.614386777,0.715707437,0.781755878,1,1,1,1,1,1
0.346288178,0.541926191,0.703401813,0.851892804,0.911637797,0.999999996,1,1,1,1
0.411891441,0.612044816,0.810922218,0.944589817,1,1,1,1,1,1
0.296150225,0.52639124,0.64472795,0.746903589,0.746903589,0.746903589,0.746903589,0.746903589,0.746903589,0.746903589
0.345781734,0.58631721,0.736727874,0.833606741,0.833606741,0.833606741,0.833606741,0.833606741,0.833606741,0.833606741
0.36556931,0.662485717,0.792755213,0.865517791,1,1,1,1,1,1
0.308571773,0.505104242,0.691039927,0.818476592,0.818476592,0.818476592,0.818476592,0.818476592,0.818476592,0.818476592
0.49857713,0.714617325,0.884362936,0.984155943,1,1,1,1,1,1
0.470599398,0.654451054,0.76939355,0.840246262,0.840246262,0.840246262,0.840246262,0.840246262,0.840246262,0.840246262
,,,,,,,,,
0.38420097,0.626915094,0.77907286,0.884133346,0.950002235,0.96197749,0.963038966,0.963102511,0.96310466,0.96310891
0.382927267,0.630644903,0.788611442,0.898562419,0.976977764,0.991234019,0.992497681,0.99257333,0.992575888,0.992580948
