Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,147.705551,148.001907,146.787766,147.466537,113.086716,4395815
2018-01-03,150.420654,152.782028,149.455063,151.520081,116.195221,9875914
2018-01-04,152.629059,155.181641,152.361374,154.588913,118.548584,7903785
2018-01-05,155.296371,155.736145,154.015289,155.344162,119.127762,5434807
2018-01-08,155.506699,156.701721,154.588913,156.281067,119.846252,5478425
2018-01-09,156.692154,157.294449,155.889099,156.625244,120.110199,4541523
2018-01-10,155.745697,157.103256,155.353729,156.959854,120.366798,4366109
2018-01-11,157.552582,157.686417,156.118546,156.978973,120.381470,3969047
2018-01-12,156.806885,157.495224,155.860428,155.965576,119.604317,5263367
2018-01-16,157.839386,158.021027,156.166351,156.644363,120.124863,8152733
2018-01-17,160.621414,161.692154,159.904404,161.233276,123.643951,12248660
2018-01-18,162.523895,163.604202,160.755264,161.682602,123.988495,14915228
2018-01-19,157.227539,158.126190,154.206497,155.229446,119.039841,22146435
2018-01-22,154.407272,156.768646,154.024857,155.449326,119.208412,8870917
2018-01-23,155.659653,158.948380,155.363297,158.938812,121.884399,7809645
2018-01-24,159.416824,161.300186,157.571701,158.097519,121.239235,5904670
2018-01-25,158.613770,159.445511,157.925430,158.193115,121.312515,3454415
2018-01-26,158.814529,160.047806,158.499039,159.980881,122.683487,3962143
2018-01-29,160.086044,160.984711,158.709366,159.464630,122.287590,3678782
2018-01-30,158.900574,159.435944,155.984711,156.424469,119.956200,5127806
2018-01-31,156.548752,157.734222,155.602295,156.500961,120.014908,4260149
2018-02-01,156.013382,156.912048,154.780121,155.258133,119.061821,4638173
2018-02-02,154.588913,154.875717,151.883362,152.036331,116.591110,5493487
2018-02-05,150.946457,151.529633,143.403442,145.822174,111.825714,9148944
2018-02-06,143.680695,148.652008,142.552582,148.508606,113.885841,10321614
2018-02-07,147.390060,148.508606,146.539200,147.084137,112.793465,6432063
2018-02-08,145.774384,146.424469,141.013382,141.099426,109.269348,7090939
2018-02-09,142.065002,143.919693,138.049713,142.934998,110.690857,8188402
2018-02-12,144.263855,145.697891,143.690247,144.741867,112.090103,6151944
2018-02-13,144.263855,144.531555,143.059280,144.120453,111.608871,5115986
2018-02-14,143.585083,148.183563,143.403442,147.954117,114.577721,5731034
2018-02-15,148.661575,149.961761,146.940720,149.149139,115.503151,5882286
2018-02-16,148.862335,150.850861,148.843216,149.311661,115.629013,4479913
2018-02-20,148.938812,149.101334,147.103256,148.336517,114.873856,4696122
2018-02-21,148.594650,149.894836,147.131927,147.189301,113.985458,3900116
2018-02-22,147.705551,148.221802,146.070740,146.443588,113.407967,4209732
2018-02-23,147.514343,148.996170,147.294449,148.680695,115.140396,3405881
2018-02-26,148.957932,151.892929,148.671127,151.606125,117.405891,3776374
2018-02-27,151.491394,152.753342,149.646271,149.665390,115.902977,4432216
2018-02-28,150.573608,151.185471,148.948380,148.977051,115.369911,3978461
2018-03-01,148.690247,150.066925,146.070740,147.045883,113.874382,4225108
2018-03-02,146.070740,147.954117,145.200760,147.695984,114.377823,3411111
2018-03-05,147.342255,150.564056,146.988525,150.047806,116.199104,3839448
2018-03-06,150.363297,150.946457,148.336517,148.871887,115.288445,3855242
2018-03-07,148.183563,151.845123,147.925430,151.357559,117.213394,4819654
2018-03-08,152.007645,152.552582,148.250473,149.340347,115.651260,6752558
2018-03-09,150.544937,152.562134,150.382416,152.304016,117.946342,5253221
2018-03-12,152.619507,153.938812,151.883362,153.212234,118.649689,5296421
2018-03-13,153.049713,154.980881,151.826004,152.313583,117.953751,4378138
2018-03-14,153.126190,153.613770,150.803055,151.166351,117.065315,3798863
2018-03-15,151.730408,154.158707,151.548752,152.590820,118.168465,4048648
2018-03-16,153.021027,154.856598,152.619507,153.212234,118.649689,9688784
2018-03-19,152.686417,152.858505,149.569794,150.430206,116.495224,5734172
2018-03-20,150.592728,150.984711,148.460800,149.330780,115.643845,4536188
2018-03-21,149.684509,151.242828,149.063095,149.799240,116.006622,3642381
2018-03-22,148.183563,148.422562,145.315491,145.401535,112.600937,4964630
2018-03-23,145.554489,145.869980,142.007645,142.342255,110.231819,4645181
2018-03-26,144.560226,146.902481,143.671127,146.625244,113.548630,4292679
2018-03-27,147.179733,148.059280,144.512421,145.229446,112.467682,4062350
2018-03-28,145.382416,147.093689,145.210327,145.812622,112.919319,3833381
2018-03-29,146.338425,147.122375,144.435944,146.682602,113.593033,3577320
2018-04-02,146.596558,146.634796,141.902481,143.470367,111.105469,5387318
2018-04-03,144.168259,144.359467,141.778198,143.260040,110.942581,4325942
2018-04-04,141.386230,147.676865,140.965576,147.342255,114.103889,5026344
2018-04-05,147.648178,148.107071,146.596558,147.256210,114.037277,3331928
2018-04-06,146.711288,147.179733,142.963669,143.948380,111.475609,3841853
2018-04-09,145.124283,147.858505,145.066925,145.975143,113.045174,4616207
2018-04-10,148.212234,149.713196,147.944550,148.556412,115.044159,3981494
2018-04-11,147.581268,148.929260,147.112808,148.527725,115.021935,3458599
2018-04-12,149.856598,151.988525,149.780121,151.118546,117.028313,5898812
2018-04-13,151.692154,152.217972,149.053543,149.818359,116.021454,4243727
2018-04-16,151.042068,152.141495,150.736145,150.946457,116.895035,4379393
2018-04-17,151.835571,154.875717,151.539200,153.833649,119.130951,10677045
2018-04-18,145.449326,145.917786,141.739960,142.246658,110.157814,21319258
2018-04-19,142.629059,142.648178,140.172089,141.204590,109.350792,8458061
2018-04-20,141.395798,141.462708,138.154877,138.527725,107.277802,8645818
2018-04-23,138.652008,139.541107,137.982788,139.445511,107.988548,5560118
2018-04-24,140.066925,140.822174,138.173996,139.158707,107.766434,5142659
2018-04-25,139.378586,139.961761,137.772461,139.521988,108.047752,7663414
2018-04-26,140.152969,140.879547,139.770554,140.267685,108.625282,4462027
2018-04-27,140.382416,140.774384,139.254303,140.038239,108.447548,3352953
