Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,139.660004,139.949997,138.720001,139.229996,120.209419,6842100
2018-01-03,139.360001,140.679993,138.899994,140.559998,121.357750,5350500
2018-01-04,140.449997,141.139999,140.220001,140.550003,121.349159,4837600
2018-01-05,140.690002,141.820007,140.279999,141.710007,122.350677,6158800
2018-01-08,141.699997,142.000000,140.919998,141.889999,122.506058,5129800
2018-01-09,142.369995,145.679993,142.259995,144.139999,124.448692,8897000
2018-01-10,143.550003,144.160004,143.320007,143.970001,124.301956,6558600
2018-01-11,144.130005,144.899994,143.690002,144.789993,125.009880,4962200
2018-01-12,144.990005,146.419998,144.899994,145.759995,125.847351,5450600
2018-01-16,146.419998,148.059998,146.029999,146.860001,126.797096,8804000
2018-01-17,147.839996,148.320007,145.479996,146.979996,126.900703,10619700
2018-01-18,146.929993,147.440002,145.970001,146.919998,126.848915,5554800
2018-01-19,147.460007,147.649994,146.419998,147.360001,127.228790,8738800
2018-01-22,147.009995,148.139999,146.720001,148.139999,127.902237,7010400
2018-01-23,146.960007,147.440002,141.619995,141.830002,122.454262,17473600
2018-01-24,143.500000,143.559998,141.800003,142.070007,122.661491,13034400
2018-01-25,142.309998,144.660004,142.210007,144.399994,124.673157,7938800
2018-01-26,144.500000,145.600006,144.130005,145.330002,125.476120,8065600
2018-01-29,144.850006,144.940002,143.529999,143.679993,124.051498,8013400
2018-01-30,143.399994,143.820007,142.429993,142.429993,122.972282,8376100
2018-01-31,142.570007,142.570007,138.100006,138.190002,119.311539,13137400
2018-02-01,137.529999,140.669998,137.000000,140.020004,120.891533,9393600
2018-02-02,139.020004,140.360001,137.380005,137.679993,118.871201,9262500
2018-02-05,136.580002,137.000000,122.150002,130.389999,112.577103,19954100
2018-02-06,130.009995,132.990005,128.000000,131.830002,113.820396,19193500
2018-02-07,131.889999,133.429993,131.350006,131.419998,113.466400,10550400
2018-02-08,130.910004,131.250000,126.110001,126.360001,109.097679,11680200
2018-02-09,127.519997,130.919998,125.440002,129.529999,111.834587,15030900
2018-02-12,130.000000,131.320007,127.680000,130.270004,112.473503,9963900
2018-02-13,129.210007,130.600006,128.699997,129.960007,112.205864,6339000
2018-02-14,129.440002,130.009995,128.389999,129.669998,111.955490,6259700
2018-02-15,130.100006,131.279999,129.399994,131.229996,113.302345,5606400
2018-02-16,130.960007,134.449997,130.839996,133.149994,114.960052,7970100
2018-02-20,132.869995,133.449997,130.660004,130.869995,112.991554,6563500
2018-02-21,130.800003,132.429993,129.860001,129.910004,112.162689,6578000
2018-02-22,130.100006,131.020004,129.479996,129.910004,112.162689,5732200
2018-02-23,130.089996,132.080002,130.020004,132.020004,113.984444,5126800
2018-02-26,131.710007,133.410004,131.000000,132.070007,114.757774,6684400
2018-02-27,132.210007,133.089996,131.600006,131.669998,114.410210,7158600
2018-02-28,131.949997,132.330002,129.869995,129.880005,112.854851,7985900
2018-03-01,129.110001,130.119995,126.519997,127.279999,110.595657,9424000
2018-03-02,126.910004,129.110001,126.910004,128.820007,111.933807,6910400
2018-03-05,128.630005,130.300003,128.179993,129.789993,112.776627,5799800
2018-03-06,130.000000,130.199997,127.919998,128.220001,111.412460,5546500
2018-03-07,127.480003,129.330002,127.269997,129.039993,112.124939,6391700
2018-03-08,129.330002,132.300003,129.330002,132.059998,114.749092,6423400
2018-03-09,132.509995,133.820007,131.559998,133.800003,116.261017,7557800
2018-03-12,133.800003,134.229996,132.320007,132.630005,115.244370,4942000
2018-03-13,133.800003,135.389999,133.449997,134.350006,116.738922,9152300
2018-03-14,135.240005,135.699997,131.899994,132.320007,114.975014,6770600
2018-03-15,132.550003,134.240005,132.470001,133.059998,115.618004,6147200
2018-03-16,133.160004,134.399994,132.100006,133.679993,116.156723,14233500
2018-03-19,133.350006,133.470001,129.360001,130.240005,113.167679,6017000
2018-03-20,130.779999,131.779999,129.380005,131.210007,114.010498,6214300
2018-03-21,131.399994,132.779999,130.660004,131.190002,113.993141,5158700
2018-03-22,130.470001,130.679993,127.099998,127.379997,110.682556,7560100
2018-03-23,127.629997,127.800003,124.900002,125.099998,108.701408,8452500
2018-03-26,126.410004,127.540001,125.209999,127.389999,110.691238,8358200
2018-03-27,127.110001,129.100006,126.389999,127.209999,110.534851,7789900
2018-03-28,127.629997,129.020004,127.209999,127.449997,110.743370,6868500
2018-03-29,127.970001,128.759995,126.820000,128.149994,111.351608,6119400
2018-04-02,127.820000,127.879997,123.540001,124.559998,108.232193,8916900
2018-04-03,125.180000,128.490005,124.680000,128.350006,111.525421,8035000
2018-04-04,126.900002,131.119995,126.389999,130.410004,113.315361,7717100
2018-04-05,130.410004,131.199997,129.500000,130.710007,113.576050,5621700
2018-04-06,130.220001,130.639999,126.410004,128.100006,111.308182,6399300
2018-04-09,128.649994,131.139999,127.680000,129.479996,112.507278,6395800
2018-04-10,130.250000,130.910004,129.289993,130.250000,113.176338,6019300
2018-04-11,129.139999,130.350006,129.029999,129.630005,112.637634,4575400
2018-04-12,130.089996,131.309998,129.860001,130.429993,113.332733,4559800
2018-04-13,131.089996,131.419998,129.630005,130.619995,113.497841,4742300
2018-04-16,131.410004,132.880005,131.279999,131.759995,114.488388,6379600
2018-04-17,132.110001,132.199997,128.809998,130.539993,113.428322,11008700
2018-04-18,129.690002,129.899994,126.940002,127.720001,110.977966,9383600
2018-04-19,127.629997,128.270004,126.889999,127.550003,110.830276,5959500
2018-04-20,128.000000,128.300003,126.169998,126.660004,110.056946,7743900
2018-04-23,126.879997,127.300003,125.779999,126.830002,110.204643,7501900
2018-04-24,126.940002,127.459999,125.309998,126.190002,109.648544,6577500
2018-04-25,125.910004,126.849998,125.279999,126.760002,110.143814,5859600
2018-04-26,126.620003,129.220001,126.620003,128.009995,111.229958,8211100
2018-04-27,127.730003,128.789993,127.500000,128.270004,111.455902,4266800
2018-04-30,128.860001,128.979996,126.489998,126.489998,109.909210,8219400
2018-05-01,126.320000,126.639999,124.970001,126.010002,109.492149,5122600
2018-05-02,125.519997,126.180000,123.199997,123.500000,107.311150,7390800
2018-05-03,123.300003,123.690002,121.279999,123.029999,106.902763,7282900
2018-05-04,122.599998,124.510002,121.800003,124.190002,107.910736,6127600
2018-05-07,124.139999,125.239998,123.320000,123.589996,107.389366,6707900
2018-05-08,122.860001,123.489998,121.690002,122.610001,106.537834,5951800
2018-05-09,122.989998,124.050003,122.529999,123.510002,107.319847,6808600
2018-05-10,124.220001,126.050003,124.000000,125.349998,108.918663,4948000
2018-05-11,125.769997,127.599998,125.760002,127.239998,110.560898,5716700
2018-05-14,127.349998,127.610001,125.599998,126.059998,109.535591,6101600
2018-05-15,125.540001,125.830002,124.400002,125.129997,108.727478,5875700
2018-05-16,125.440002,125.900002,125.000000,125.349998,108.918663,3818100
2018-05-17,125.489998,125.589996,123.550003,123.849998,107.615288,6473400
2018-05-18,123.779999,124.440002,123.279999,124.239998,107.954170,5433900
2018-05-21,124.620003,124.989998,123.320000,123.720001,107.502319,5558700
2018-05-22,123.800003,124.239998,122.760002,122.910004,106.798500,7172700
2018-05-23,122.870003,123.970001,122.739998,123.449997,107.267715,4940800
2018-05-24,123.220001,123.389999,121.550003,122.250000,106.225021,6923600
2018-05-25,121.559998,122.800003,121.129997,121.470001,106.330048,4594800
2018-05-29,120.500000,120.800003,118.620003,119.400002,104.518074,9821900
2018-05-30,120.120003,121.580002,119.540001,120.970001,105.892387,6423700
2018-05-31,120.919998,121.250000,119.540001,119.620003,104.710648,10337500
2018-06-01,120.379997,121.320000,119.970001,121.260002,106.146233,5741000
2018-06-04,121.849998,122.370003,121.019997,121.949997,106.750221,4853000
2018-06-05,122.050003,122.559998,120.900002,121.480003,106.338806,5125400
2018-06-06,121.970001,122.790001,121.459999,122.790001,107.485512,6799300
2018-06-07,123.000000,123.489998,122.269997,123.330002,107.958221,7414100
2018-06-08,123.360001,124.849998,123.330002,124.059998,108.597244,6208100
2018-06-11,124.269997,124.339996,122.550003,122.660004,107.371758,5571400
2018-06-12,123.160004,123.180000,121.949997,122.540001,107.266693,5227300
2018-06-13,123.150002,124.089996,122.459999,122.629997,107.345467,5836900
2018-06-14,122.709999,123.150002,122.089996,122.410004,107.152893,5239200
2018-06-15,122.099998,122.730003,121.239998,122.610001,107.327972,13173500
2018-06-18,121.610001,121.809998,120.250000,121.320000,106.198753,6787400
2018-06-19,120.660004,123.169998,120.570000,122.570000,107.292969,8572400
2018-06-20,122.419998,122.660004,121.660004,122.040001,106.829010,6277200
2018-06-21,121.830002,122.239998,121.110001,121.449997,106.312553,4417200
2018-06-22,121.680000,123.379997,121.650002,122.839996,107.529312,9501400
2018-06-25,122.820000,123.430000,121.510002,122.589996,107.310471,8170500
2018-06-26,122.489998,122.889999,121.599998,122.349998,107.100372,5496400
2018-06-27,122.129997,122.970001,121.449997,121.610001,106.452614,5666000
2018-06-28,121.779999,122.410004,121.070000,122.000000,106.794006,5296800
2018-06-29,122.239998,123.180000,121.190002,121.339996,106.216263,7308700
2018-07-02,121.339996,121.730003,120.110001,121.580002,106.426338,5481400
2018-07-03,121.650002,123.459999,121.260002,122.709999,107.415497,4248100
2018-07-05,123.599998,125.120003,123.230003,125.000000,109.420074,7319100
2018-07-06,125.160004,125.919998,124.610001,125.750000,110.076584,7297900
2018-07-09,126.220001,126.750000,125.599998,126.050003,110.339218,6706100
2018-07-10,126.370003,127.519997,126.110001,127.379997,111.503426,5075600
2018-07-11,127.410004,127.440002,126.059998,126.239998,110.505539,4827400
2018-07-12,127.709999,128.210007,127.169998,127.760002,111.836075,6199000
2018-07-13,125.320000,127.500000,125.320000,125.930000,110.234154,8250200
2018-07-16,126.000000,126.099998,124.160004,124.690002,109.148727,7314400
2018-07-17,128.529999,130.539993,127.559998,129.110001,113.017815,12858700
2018-07-18,128.809998,129.050003,127.169998,127.800003,111.871101,7152000
2018-07-19,127.529999,127.699997,125.870003,125.940002,110.242928,5984600
2018-07-20,125.300003,126.139999,125.120003,125.849998,110.164139,5835500
2018-07-23,125.750000,126.680000,125.449997,126.629997,110.846916,4631100
2018-07-24,127.239998,129.619995,127.150002,129.360001,113.236656,7158800
2018-07-25,129.139999,129.229996,127.650002,128.619995,112.588860,6523000
2018-07-26,129.899994,131.220001,129.850006,130.279999,114.042000,7640600
2018-07-27,129.979996,132.270004,129.940002,131.550003,115.153687,6620400
2018-07-30,131.779999,132.490005,131.250000,132.169998,115.696404,11013100
2018-07-31,132.279999,132.639999,131.770004,132.520004,116.002785,7598900
2018-08-01,132.389999,132.960007,132.080002,132.639999,116.107834,5770400
2018-08-02,132.889999,133.000000,131.089996,131.250000,114.891090,6563300
2018-08-03,131.179993,132.699997,130.899994,131.949997,115.503815,6498700
2018-08-06,131.639999,132.529999,131.009995,132.020004,115.565117,5840000
2018-08-07,131.880005,132.169998,131.300003,131.460007,115.074913,4664600
2018-08-08,131.490005,131.800003,130.889999,131.169998,114.821037,3721500
2018-08-09,131.539993,131.720001,130.669998,131.199997,114.847305,4057800
2018-08-10,131.190002,131.630005,130.259995,130.750000,114.453400,4324000
2018-08-13,130.720001,130.899994,129.850006,130.220001,113.989464,3778000
2018-08-14,129.669998,130.470001,129.350006,129.500000,113.359184,4542800
2018-08-15,129.750000,130.740005,128.929993,130.429993,114.173286,5377300
2018-08-16,131.020004,132.880005,130.570007,132.479996,115.967766,7861500
2018-08-17,132.449997,135.000000,132.190002,134.470001,117.709724,6700900
2018-08-20,134.929993,137.119995,134.000000,136.880005,119.819382,7935000
2018-08-21,137.000000,137.429993,135.300003,135.350006,118.480042,5832100
2018-08-22,135.559998,135.679993,134.419998,134.610001,117.832283,4688400
2018-08-23,134.610001,135.490005,134.100006,135.110001,118.269951,5057600
2018-08-24,135.110001,136.149994,134.830002,135.949997,119.005272,4809400
2018-08-27,135.500000,136.050003,134.210007,134.919998,118.890709,4325900
2018-08-28,134.779999,134.899994,133.889999,134.320007,118.362022,6037500
2018-08-29,134.320007,134.940002,133.940002,134.860001,118.837852,4648700
2018-08-30,134.699997,135.600006,134.600006,134.949997,118.917168,4821900
2018-08-31,134.600006,135.000000,133.970001,134.690002,118.688042,6139500
2018-09-04,134.690002,134.750000,133.440002,133.720001,117.833298,4406800
2018-09-05,133.479996,135.940002,133.460007,135.860001,119.719055,6174800
2018-09-06,135.500000,137.309998,135.179993,136.869995,120.609070,6562000
2018-09-07,136.779999,137.690002,135.750000,137.320007,121.005608,6375200
2018-09-10,137.529999,138.470001,137.059998,137.210007,120.908661,4892200
2018-09-11,137.639999,138.910004,137.220001,138.509995,122.054199,7856800
2018-09-12,138.899994,139.990005,138.559998,139.360001,122.803253,6767700
2018-09-13,139.889999,140.479996,139.020004,139.889999,123.270279,6456100
2018-09-14,140.000000,140.350006,139.100006,139.490005,122.917801,4534800
2018-09-17,139.330002,140.399994,139.179993,139.960007,123.331985,5295500
2018-09-18,140.270004,140.839996,139.830002,140.539993,123.843033,4581200
2018-09-19,140.759995,140.990005,140.050003,140.460007,123.772530,5049900
2018-09-20,140.820007,142.139999,140.509995,141.979996,125.111946,5019300
2018-09-21,142.179993,143.130005,141.690002,142.880005,125.905037,13283400
2018-09-24,142.100006,142.500000,140.229996,140.470001,123.781303,6708000
2018-09-25,140.529999,140.960007,138.399994,138.639999,122.168747,7982800
2018-09-26,138.949997,140.000000,137.960007,138.160004,121.745804,7133300
2018-09-27,138.449997,139.580002,137.570007,138.220001,121.798676,6450500
2018-09-28,138.100006,138.559998,137.410004,138.169998,121.754608,6638500
2018-10-01,138.259995,139.850006,138.000000,139.690002,123.094048,4871800
2018-10-02,139.789993,140.729996,139.649994,140.479996,123.790146,6439100
2018-10-03,140.539993,141.270004,138.880005,139.029999,122.512428,5411800
2018-10-04,138.550003,139.529999,137.320007,139.350006,122.794434,4738700
2018-10-05,139.800003,140.250000,138.559998,139.100006,122.574135,4309300
2018-10-08,138.899994,139.679993,138.619995,139.389999,122.829666,5174100
