Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,190.210007,190.720001,188.009995,188.029999,164.704346,4684700
2018-01-03,188.000000,189.360001,187.820007,189.009995,165.562805,4530500
2018-01-04,189.869995,190.869995,188.470001,190.509995,166.876648,4047400
2018-01-05,190.929993,192.539993,190.509995,192.500000,168.619827,4224800
2018-01-08,191.720001,193.720001,191.600006,192.039993,168.216888,3508500
2018-01-09,192.699997,193.470001,191.639999,193.100006,169.145416,3012300
2018-01-10,192.759995,193.220001,191.649994,191.800003,168.006714,3119500
2018-01-11,191.679993,194.729996,191.399994,194.679993,170.529419,3899200
2018-01-12,195.500000,199.419998,194.820007,196.419998,172.053558,6748400
2018-01-16,197.860001,198.949997,195.699997,196.309998,171.957184,5692700
2018-01-17,197.500000,199.820007,196.839996,199.820007,175.031784,3996100
2018-01-18,199.779999,200.240005,197.660004,198.330002,173.726608,4474600
2018-01-19,199.809998,201.330002,199.130005,201.330002,176.354477,5809600
2018-01-22,201.600006,204.470001,201.509995,204.460007,179.096207,4857700
2018-01-23,204.889999,206.350006,204.149994,204.899994,179.481567,3621700
2018-01-24,205.199997,207.100006,204.550003,206.220001,180.637833,4370700
2018-01-25,206.800003,206.830002,203.839996,205.369995,179.893265,3537700
2018-01-26,205.600006,207.309998,204.440002,207.229996,181.522568,3778100
2018-01-29,207.229996,207.610001,204.710007,204.919998,179.499115,3632900
2018-01-30,201.470001,203.149994,191.570007,201.809998,176.774933,5979600
2018-01-31,203.220001,205.080002,200.229996,200.899994,175.977814,4547300
2018-02-01,199.339996,202.250000,198.279999,199.899994,175.101883,3553800
2018-02-02,199.250000,199.300003,193.440002,193.970001,169.907516,6179000
2018-02-05,190.070007,194.300003,180.380005,183.110001,160.394669,10618500
2018-02-06,178.619995,191.960007,175.419998,191.039993,167.340958,11682700
2018-02-07,190.729996,194.520004,189.720001,191.289993,167.559921,6016800
2018-02-08,191.139999,191.139999,180.929993,181.220001,158.739151,7241800
2018-02-09,183.250000,186.000000,175.789993,184.119995,161.279419,9059200
2018-02-12,186.550003,187.009995,183.410004,184.059998,161.226837,6783700
2018-02-13,183.229996,183.990005,180.889999,183.720001,160.929031,4273800
2018-02-14,181.880005,185.059998,181.050003,184.690002,161.778717,6767000
2018-02-15,186.740005,187.190002,183.259995,185.270004,162.286758,5113300
2018-02-16,185.059998,187.990005,184.860001,186.970001,163.775879,7619200
2018-02-20,189.899994,191.440002,186.309998,186.710007,163.548111,8922100
2018-02-21,187.210007,187.979996,182.860001,183.059998,160.350876,7527200
2018-02-22,183.720001,186.220001,182.910004,185.470001,162.461945,5653900
2018-02-23,186.199997,188.410004,185.619995,188.350006,164.984680,4315400
2018-02-26,189.169998,189.789993,187.860001,188.460007,165.081039,4648000
2018-02-27,188.869995,189.250000,184.960007,184.979996,162.032715,4618800
2018-02-28,184.410004,186.649994,182.270004,182.270004,159.658905,6419900
2018-03-01,182.750000,184.399994,178.250000,179.639999,157.355179,6123900
2018-03-02,177.720001,179.190002,176.339996,178.460007,156.321533,5671000
2018-03-05,177.860001,182.259995,177.699997,181.740005,159.194687,5748600
2018-03-06,182.750000,183.000000,179.509995,181.639999,159.107071,5306800
2018-03-07,178.820007,180.000000,176.820007,178.580002,157.318741,4799200
2018-03-08,179.440002,179.979996,176.729996,177.940002,156.754944,4750700
2018-03-09,179.000000,182.240005,177.919998,182.160004,160.472534,4477200
2018-03-12,182.429993,183.059998,179.550003,179.710007,158.314209,4993300
2018-03-13,179.589996,180.949997,177.860001,178.350006,157.116104,6128100
2018-03-14,179.100006,179.660004,175.889999,177.410004,156.288055,4531500
2018-03-15,177.690002,179.860001,176.720001,178.070007,156.869492,3936700
2018-03-16,178.429993,180.399994,177.970001,178.960007,157.653503,8410900
2018-03-19,178.649994,179.320007,176.000000,177.100006,156.014938,4744500
2018-03-20,177.639999,178.889999,177.160004,178.160004,156.948746,4148300
2018-03-21,178.350006,180.139999,177.679993,178.020004,156.825409,3494400
2018-03-22,177.419998,178.559998,175.080002,175.289993,154.420441,5255100
2018-03-23,176.240005,177.059998,171.559998,171.800003,151.345917,6021300
2018-03-26,174.110001,176.800003,173.520004,176.380005,155.380661,7323600
2018-03-27,177.380005,178.729996,173.600006,174.679993,153.883057,4713900
2018-03-28,175.240005,177.529999,173.919998,174.759995,153.953537,4318600
2018-03-29,175.699997,178.639999,175.500000,178.240005,157.019272,4423500
2018-04-02,177.149994,177.690002,170.419998,172.899994,152.315018,7229300
2018-04-03,172.779999,174.940002,172.429993,173.759995,153.072586,5283300
