"Values from columns 4, ..., 4+p-1 are optimized gamma_1, ...,  gamma_p. Values from column 4+p, ..., 4+2p-1 are optimized beta_1, ..., beta_p.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q,p,optimal nu^q_p,params,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.1339,0.0751,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.1828,0.1619,0.1265,0.0698,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.1982,0.1908,0.1774,0.1555,0.1199,0.0653,,,,,,
,,,,,,,,,,,,,,,,,,,0.2015,0.1994,0.1951,0.1866,0.1721,0.1495,0.1139,0.0613,,,,
,,,,,,,,,,,,,,,,,,,0.2015,0.2006,0.1996,0.1972,0.192,0.1825,0.1669,0.1438,0.1084,0.0578,,
,,,,,,,,,,,,,,,,,,,0.2033,0.2,0.1994,0.1992,0.1981,0.195,0.1889,0.1783,0.162,0.1385,0.1034,0.0547
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.1207,0.0681,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.159,0.1439,0.1147,0.0635,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.1679,0.1642,0.1554,0.1391,0.1093,0.0595,,,,,,
,,,,,,,,,,,,,,,,,,,0.1676,0.168,0.1666,0.1618,0.1518,0.1345,0.1042,0.056,,,,
,,,,,,,,,,,,,,,,,,,0.165,0.1662,0.1674,0.1673,0.1651,0.1592,0.1482,0.13,0.0995,0.0529,,
,,,,,,,,,,,,,,,,,,,0.1639,0.1633,0.1648,0.1663,0.1672,0.1665,0.1633,0.1565,0.1445,0.1257,0.0952,0.0501
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.1107,0.0626,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.1422,0.1305,0.1056,0.0585,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.1478,0.146,0.1398,0.1268,0.1009,0.0549,,,,,,
,,,,,,,,,,,,,,,,,,,0.1459,0.1474,0.1474,0.1445,0.1371,0.123,0.0965,0.0517,,,,
,,,,,,,,,,,,,,,,,,,0.1421,0.1444,0.1465,0.1475,0.1467,0.1428,0.1344,0.1194,0.0924,0.0489,,
,,,,,,,,,,,,,,,,,,,0.1395,0.1406,0.143,0.1454,0.147,0.1474,0.1457,0.141,0.1315,0.1158,0.0886,0.0464
