1.60E-12,2.38E-12,3.32E-12,5.55E-12,7.83E-12,0.000375822,0.001503149,0.003381697,0.006010993,0.009390371
2.80E-12,2.04E-12,8.59E-11,1.54E-09,0.000375701,0.0012127,0.00274567,0.004970955,0.007888025,0.011496177
1.01E-12,7.68E-13,6.05E-12,7.93E-10,0.000422829,0.001264991,0.002847804,0.005169434,0.008229269,0.012026491
7.89E-12,1.84E-11,1.62E-11,2.08E-11,0.000311826,0.000984202,0.002225645,0.004033962,0.006408767,0.009349553
6.89E-12,2.12E-11,1.56E-11,1.075916943,1.330492836,1.175875608,1.277555808,1.272170767,1.267242679,1.26277807
1.90E-12,4.99E-12,2.26E-11,9.64E-12,1.823509159,1.823885731,1.824305069,1.824772304,1.825292995,1.825873047
7.91E-12,2.17E-11,5.18E-10,1.545656683,0.852223935,0.755816147,0.757251519,0.759043107,0.761184999,0.763671133
8.24E-12,9.52E-12,4.85E-11,4.23E-11,1.673808313,1.679058367,1.684670813,1.690640966,1.696963639,1.703633165
2.86E-13,1.19E-12,1.25E-12,2.71E-11,1.90E-10,0.000441206,0.001765393,0.003972212,0.007061083,0.011031188
6.93E-13,6.04E-13,4.36E-12,3.61E-12,0.000402492,0.001609836,0.003621706,0.006437554,0.010056613,0.014477888
5.35E-12,8.02E-12,2.72E-11,5.34E-11,1.13E-09,0.000190297,0.000760039,0.001709122,0.003037367,0.004744523
3.29E-13,4.90E-13,8.34E-12,1.41E-09,1.815469345,1.821448547,1.827916324,1.834860503,1.84226761,1.8501229
1.09E-12,1.70E-12,1.43E-12,1.91E-12,4.72E-11,0.000261066,0.001043874,0.002348273,0.004174013,0.006520742
6.60E-09,6.17E-09,6.73E-09,1.207511212,1.139197746,1.271234719,1.461071693,1.462704773,1.464870389,1.467560335
1.53E-12,3.37E-12,1.06E-09,4.93E-10,0.0003247,0.001298261,0.002920462,0.005190938,0.008109177,0.011674516
-1.48E-16,3.48E-12,4.79E-12,9.98E-12,1.44E-11,0.00029371,0.001174862,0.002643281,0.004698679,0.007340649
1.25E-12,4.74E-12,1.68E-10,2.24E-10,0.000361157,0.001443786,0.003247635,0.005772286,0.009017151,0.012981469
3.76E-13,8.44E-13,2.03E-11,1.24E-11,0.036507427,0.036507421,0.043740475,0.051866709,0.060883465,0.070787767
8.92E-12,7.39E-12,1.37E-11,7.19E-11,0.000335112,0.001296524,0.002927024,0.005224803,0.008189157,0.011819169
3.42E-11,1.74E-11,2.93E-11,7.49E-11,1.716775747,1.723044862,1.729625207,1.736503348,1.743665295,1.751096525
8.10E-12,1.53E-11,1.55E-11,2.50E-11,0.000390687,0.001562781,0.003515974,0.006249753,0.009763395,0.014055966
2.58E-12,2.09E-12,3.91E-12,5.32E-10,1.659866023,1.662002712,1.66434777,1.666901548,1.669663811,1.672633745
7.54E-12,3.11E-11,2.63E-11,9.69E-10,1.267153215,1.716462017,1.714409651,1.712176042,1.709760495,1.707163986
1.40E-11,1.47E-11,3.63E-11,3.50E-11,2.126041897,2.122606793,2.119138651,2.115645433,2.112134699,2.108613581
