0.496868246,0.626145135,0.733480534,0.785002761,0.844240944,0.883228441,0.909857856,0.923871066,0.936622831,0.952184358
0.424591323,0.601418423,0.757568788,0.842377559,0.88947865,0.923147336,0.944832319,0.950987395,0.951074938,0.951095299
0.428103863,0.578492495,0.672489943,0.757049964,0.864420798,0.90487837,0.949085095,0.973770933,0.976807915,0.98392173
0.461957367,0.602718783,0.737779284,0.805272399,0.865962624,0.907066362,0.927206826,0.935770967,0.935817367,0.946595314
0.413825643,0.545406157,0.698724302,0.802154248,0.879376282,0.907565742,0.95046373,0.953419667,0.953419667,0.972579473
0.554224731,0.685275087,0.751964196,0.789727386,0.818176216,0.847161352,0.87304818,0.901458088,0.920989692,0.937468084
0.489372853,0.665004906,0.816660177,0.899456988,0.93579129,0.957255278,0.967142363,0.967432616,0.967432616,0.967432616
0.422086121,0.609795044,0.735145614,0.839268354,0.921834991,0.949270981,0.964403393,0.965514529,0.965523992,0.965526779
0.490301763,0.659119695,0.776080366,0.848937095,0.876269055,0.897250784,0.917031648,0.93390331,0.945264725,0.952748089
0.567511775,0.710089983,0.799229606,0.845849957,0.873847314,0.896509624,0.918359227,0.934987567,0.948932861,0.958171141
0.401944681,0.750816408,0.885020077,0.937250271,0.961051236,0.965266441,0.972341414,0.972943571,0.972953269,0.97295327
0.479125383,0.613650575,0.711220303,0.801039795,0.839882135,0.873956536,0.900090058,0.91947081,0.941409008,0.955639817
0.506989533,0.656392308,0.733781531,0.787754853,0.836599787,0.875284683,0.894087047,0.923822173,0.946286046,0.95767949
0.47451353,0.69507435,0.781288018,0.838017582,0.882291026,0.936171183,0.964698532,0.978086514,0.979363135,0.989107793
0.468401239,0.619486961,0.750397987,0.84102751,0.872783565,0.90303845,0.903864079,0.903893542,0.903901679,0.90390554
0.544365255,0.676402277,0.771219411,0.828321958,0.859718618,0.874719686,0.88439478,0.88439478,0.899747035,0.904286667
0.459590803,0.606842812,0.727993268,0.84029523,0.887431582,0.90898741,0.932069162,0.949489858,0.962816756,0.972028894
0.488044818,0.640155986,0.781207888,0.857397965,0.857397965,0.921378355,0.94100271,0.958214684,0.972068751,0.977890785
0.522414486,0.683883762,0.756915877,0.79780205,0.827448627,0.848390558,0.863439327,0.879338005,0.910289815,0.927177151
0.488826467,0.679577329,0.787131125,0.885543697,0.912379167,0.92870228,0.93984927,0.939860249,0.939860249,0.952709498
0.513499917,0.692644443,0.785522595,0.84978442,0.879756845,0.907266786,0.929377021,0.929553684,0.92956472,0.929568104
0.400778816,0.525891931,0.68215606,0.81553068,0.893432411,0.947454304,0.973103123,0.975223815,0.983534206,0.988419553
0.460272622,0.588203369,0.728009046,0.774668687,0.847779353,0.883974201,0.915265004,0.936768512,0.948452164,0.961165072
0.351235455,0.65713183,0.850349384,0.964212547,0.986197093,0.994192824,0.997457454,0.998369402,0.998369402,0.99983535
0.533309493,0.654740827,0.759010061,0.84880613,0.898506579,0.93307394,0.933903368,0.933947416,0.933960721,0.933966704
0.472713522,0.632711188,0.746938735,0.83454925,0.873187962,0.89687084,0.916903219,0.933253942,0.946817134,0.947007078
0.446446716,0.588240997,0.717054927,0.828512967,0.869159311,0.895865789,0.920714037,0.938744678,0.951550724,0.967558983
0.475919439,0.605477252,0.72867489,0.784043648,0.842597812,0.871908697,0.890455565,0.90873678,0.924621138,0.941527689
