0.485604526,0.649171153,0.749892605,0.845081982,0.916932434,0.954106477,0.973168598,0.986364879,0.993618193,0.997358132
0.779523548,0.895423282,0.928047533,0.954598223,0.972134269,0.980364237,0.983945584,0.984116302,0.984116302,0.986315896
0.554433049,0.819791851,0.918674807,0.93897484,0.944870374,0.951574344,0.966308848,0.966328801,0.977624552,0.996739697
0.573261126,0.75619325,0.857660229,0.910229927,0.910857352,0.910894168,0.910905489,0.910905489,0.978006688,0.978346602
0.567488904,0.720281495,0.833934101,0.890213996,0.928552833,0.965891221,0.988465263,0.993421571,0.993434223,0.997174049
0.577661683,0.746150403,0.836062123,0.874100584,0.90139557,0.925365107,0.938022731,0.947823036,0.958849221,0.972859119
0.613828852,0.777977102,0.851703862,0.89202318,0.925329921,0.947302012,0.959149415,0.971092696,0.977836279,0.981308619
0.443698489,0.656775655,0.867003786,0.944844864,0.974020844,0.988678891,0.98944765,0.997149236,0.998715422,0.999021115
0.45753555,0.626534335,0.778846572,0.873498391,0.942844703,0.975273267,0.9837473,0.984722429,0.990647013,0.997812503
0.550991165,0.690468193,0.797612579,0.846366474,0.893684566,0.941828946,0.978788558,0.98982169,0.989840681,0.995309901
0.564482415,0.807948094,0.897459465,0.930395932,0.950562675,0.967488176,0.975827632,0.982705971,0.982710498,0.986272112
0.463676442,0.74334971,0.90900091,0.968615347,0.98454542,0.990039801,0.99666295,0.998760249,0.999735341,0.999851669
0.473109559,0.759914049,0.925852651,0.97186705,0.97259901,0.990206802,0.99877323,0.998800699,0.999660753,0.99986832
0.580683499,0.789185017,0.858053688,0.890484654,0.913932401,0.93576449,0.952723393,0.9645476,0.964634843,0.98112254
0.550682199,0.747805181,0.887360045,0.93190992,0.953061916,0.966589438,0.966922917,0.983734525,0.989410889,0.992322357
0.495021885,0.721351265,0.870921882,0.946914884,0.979424428,0.98260174,0.994906121,0.999489114,0.999808,0.999892564
0.730119855,0.846737931,0.913467192,0.943571528,0.943708831,0.958247059,0.965222854,0.965617082,0.965637941,0.965644482
0.504138923,0.740513484,0.888931168,0.942447285,0.942506973,0.977452941,0.98926685,0.989511747,0.998365731,0.998510943
0.575993977,0.71631142,0.867430234,0.927006229,0.927122657,0.951862149,0.952350039,0.963890412,0.963992763,0.971513523
0.598775197,0.789991433,0.870472957,0.906349322,0.906834346,0.941257798,0.963491068,0.964329036,0.983135643,0.983227074
0.559781205,0.767883777,0.902273343,0.949571303,0.962171279,0.962731772,0.971430508,0.985666611,0.985706291,0.992635031
0.556382356,0.717212213,0.771131926,0.811980458,0.852815367,0.886069972,0.919174071,0.955165227,0.972880291,0.982734919
0.596213799,0.720290098,0.804475401,0.877899623,0.909530684,0.933914572,0.95292399,0.968901864,0.983161221,0.988333664
0.505170556,0.712412448,0.8533708,0.902230569,0.931667525,0.952747021,0.966032173,0.973775443,0.973833244,0.983576818
0.502209472,0.700305617,0.828176876,0.936192576,0.972464623,0.972543899,0.989109983,0.989302953,0.994332558,0.994733626
0.555262917,0.731213379,0.862582154,0.915639911,0.938772239,0.939912527,0.951620404,0.973919489,0.979871349,0.979892087
0.552127212,0.718152463,0.859081744,0.917857908,0.946383906,0.948141048,0.965533916,0.965547074,0.965550297,0.965550297
0.572733634,0.723897627,0.827350445,0.885928158,0.935866591,0.967763532,0.98701196,0.988292094,0.995081711,0.998428149
0.546014564,0.782977185,0.906320721,0.947893147,0.949085907,0.968417672,0.973682458,0.973751536,0.97815062,0.97815062
0.558131278,0.756692129,0.855519036,0.919532164,0.960773635,0.982845923,0.991692481,0.992305205,0.998459883,0.998483223
0.562182894,0.685016341,0.756621464,0.849152732,0.921112279,0.950132179,0.97028628,0.982018711,0.982715792,0.991408904
0.619547038,0.810269874,0.880628439,0.906554881,0.924047545,0.944662187,0.9600183,0.975955658,0.984478042,0.989855526
0.568196107,0.775183442,0.896431166,0.945610892,0.94572209,0.966971727,0.969679112,0.98547459,0.987481826,0.987525579
0.585922532,0.764579896,0.850482431,0.899136181,0.921920744,0.931787021,0.940836332,0.946860389,0.951374628,0.957867473
0.524517799,0.788372506,0.934679405,0.969055034,0.969055034,0.981974413,0.982289551,0.984154368,0.984852434,0.984962751
0.477764758,0.745845297,0.871892691,0.937655117,0.973222483,0.991407166,0.991774575,0.999223443,0.999229847,0.999701451
0.574999188,0.719276521,0.807028777,0.841587522,0.868875268,0.883294338,0.901577906,0.918735331,0.935667285,0.953056858
0.658760008,0.819123861,0.89137542,0.943720593,0.961411408,0.962426827,0.971873199,0.973418723,0.973437005,0.973441398
0.543239369,0.672945796,0.763971113,0.820872538,0.865478665,0.900976883,0.931268414,0.966974088,0.984970845,0.992558605
0.509298845,0.706359325,0.822664757,0.879331472,0.915539757,0.940451035,0.962059519,0.975775666,0.986892691,0.991559301
