  0	  0.0058900729979845
  1	  0.0039799185200131
  2	  0.0022113867994893
  3	  0.0021237647873722
  4	  0.0015282404939736
  5	  0.0010425525986619
  6	  0.0005753854260471
  7	  0.0005593015260104
  8	  0.0005433338556076
  9	  0.7011597439578878
 10	  0.1265867667883471
 11	  0.1264146671307689
 12	  0.1262976100324593
 13	  0.1262057533281578
 14	  0.1289284067074359
 15	  0.0003525936937976
 16	  0.1561849334689125
 17	  0.1239600438830140
 18	  0.0004664802976935
 19	  0.0002703908968371
 20	  0.0024217955477281
 21	  0.0001780153977942
 22	  0.0000627431807798
 23	  0.0001403422946558
 24	  0.0160041584528630
 25	  0.0000591037269109
 26	  0.0000641575099047
 27	  0.0000427026462875
 28	  0.0002756015960310
 29	  0.0000226870478173
 30	  0.0004885240240391
 31	  0.1164475791502042
 32	  0.0001858325962987
 33	  0.0000150152736742
 34	  0.0005465178267494
 35	  0.0000399534792166
 36	  0.0000141837348888
 37	  0.0021637689691554
 38	  0.0000028263052769
 39	  0.0000414780426379
 40	  0.0000109084054820
 41	  0.0000298796553100
 42	  0.0000546651349023
 43	  0.0000570231542394
 44	  0.0000087811929159
 45	  0.0000057947990424
 46	  0.0000169602906821
 47	  0.0000255707934542
 48	  0.0000036797640588
 49	  0.0001133298193201
 50	  0.0000319356716236
 51	  0.0000042716745670
 52	  0.0000060476664459
 53	  0.0000028874252109
 54	  0.0000051923960500
 55	  0.0000051349480632
 56	  0.0000203488398771
 57	  0.0000100439079702
 58	  0.0000034900074404
 59	  0.0000070588072774
 60	  0.0000009826916427
 61	  0.0000008452982074
 62	  0.0000014632936303
 63	  0.0000005405746428
 64	  0.0000004314146533
 65	  0.0000006190584028
 66	  0.0000016797583555
 67	  0.0000005448689793
 68	  0.0000119905067848
 69	  0.0000001261204119
 70	  0.0000004584722237
 71	  0.0000000000000266
 72	  0.0000000000010951
